400,8,0six,1five,2four,3three,4four,5one
0.219466589,0.003981725,0.000194783,0.000230157,-2.86E-08,1.29E-05,3.94E-08,1
0.220228015,0.003951322,0.000213553,0.000235363,-3.11E-08,1.32E-05,4.26E-08,1
0.221392018,0.003953506,0.000226527,0.000239502,-3.33E-08,1.35E-05,4.48E-08,1
0.222821252,0.003943483,0.000249949,0.000250371,-3.80E-08,1.38E-05,4.98E-08,1
0.223457847,0.003938284,0.000259402,0.000256761,-4.02E-08,1.40E-05,5.27E-08,1
0.224251061,0.003839065,0.000282184,0.000264034,-4.40E-08,1.37E-05,5.71E-08,1
0.22503664,0.003811579,0.000289716,0.000263237,-4.58E-08,1.33E-05,5.65E-08,1
0.226052408,0.003790485,0.000311953,0.000274724,-5.01E-08,1.35E-05,6.29E-08,1
0.22649003,0.003744855,0.000309002,0.000278498,-5.14E-08,1.32E-05,6.35E-08,1
0.227264706,0.003739823,0.00031046,0.000282989,-5.32E-08,1.31E-05,6.48E-08,1
0.227495159,0.003731894,0.000323507,0.000285163,-5.58E-08,1.30E-05,6.62E-08,1
0.227586702,0.003733517,0.000338026,0.000285177,-5.74E-08,1.29E-05,6.74E-08,1
0.227639261,0.003691718,0.000328382,0.000283615,-5.72E-08,1.25E-05,6.49E-08,1
0.22784948,0.003650808,0.000315075,0.00028478,-5.74E-08,1.21E-05,6.31E-08,1
0.227860849,0.003674255,0.000301272,0.000290334,-5.84E-08,1.22E-05,6.29E-08,1
0.227119101,0.003801077,0.000306682,0.000284138,-5.71E-08,1.26E-05,6.14E-08,1
0.225723326,0.00398901,0.000331709,0.000268984,-5.56E-08,1.28E-05,5.80E-08,1
0.224229221,0.00420702,0.000320962,0.000263576,-5.13E-08,1.39E-05,5.69E-08,1
0.223431697,0.004299022,0.000292311,0.000261388,-4.83E-08,1.43E-05,5.37E-08,1
0.222491148,0.004409294,0.000284371,0.000251529,-4.36E-08,1.42E-05,5.13E-08,1
0.221945599,0.00451413,0.000288806,0.000244818,-4.15E-08,1.42E-05,5.01E-08,1
0.221034741,0.004800319,0.000312461,0.000228984,-3.74E-08,1.40E-05,4.85E-08,1
0.218586785,0.005348182,0.000345379,0.00018839,-2.93E-08,1.21E-05,3.81E-08,1
0.21656218,0.005913158,0.000367945,0.000159017,-2.35E-08,1.07E-05,3.05E-08,1
0.215079478,0.006456891,0.000382187,0.000136239,-1.82E-08,9.80E-06,2.52E-08,1
0.214552645,0.006751601,0.000378689,0.000124559,-1.55E-08,9.37E-06,2.21E-08,1
0.21390036,0.007030311,0.00036686,0.000116299,-1.36E-08,9.06E-06,1.98E-08,1
0.213564364,0.007164577,0.000355562,0.000112162,-1.33E-08,8.79E-06,1.80E-08,1
0.212337125,0.007427842,0.000326272,9.77E-05,-1.08E-08,7.78E-06,1.37E-08,1
0.211452834,0.007619842,0.000306987,8.72E-05,-9.29E-09,7.03E-06,1.08E-08,1
0.21188552,0.007538089,0.000304867,9.55E-05,-1.01E-08,7.73E-06,1.28E-08,1
0.212223665,0.007464668,0.000305612,9.84E-05,-1.04E-08,7.96E-06,1.35E-08,1
0.212505928,0.007498416,0.000320598,9.66E-05,-1.01E-08,7.87E-06,1.37E-08,1
0.215090209,0.006781411,0.000405311,0.000110081,-1.21E-08,8.75E-06,1.98E-08,1
0.216999818,0.006622709,0.000416285,0.000126932,-1.27E-08,1.01E-05,2.63E-08,1
0.218952009,0.006327925,0.000460468,0.00013983,-1.46E-08,1.10E-05,3.23E-08,1
0.21853358,0.006580963,0.000472745,0.000131573,-1.40E-08,1.05E-05,2.97E-08,1
0.217580413,0.00701362,0.000460966,0.000119613,-1.22E-08,9.87E-06,2.53E-08,1
0.216813694,0.007397137,0.000441358,0.000111085,-1.14E-08,9.36E-06,2.18E-08,1
0.21644973,0.007602648,0.000424943,0.000104972,-1.09E-08,8.97E-06,1.93E-08,1
0.216548603,0.007670218,0.000430414,0.000101868,-1.06E-08,8.77E-06,1.85E-08,1
0.216675231,0.007663941,0.000429664,0.000102156,-1.07E-08,8.80E-06,1.86E-08,1
0.217184868,0.007615855,0.000444559,0.000102548,-1.04E-08,8.86E-06,1.93E-08,1
0.219348576,0.006934913,0.000522998,0.000115378,-1.06E-08,9.58E-06,2.63E-08,1
0.221248816,0.006207183,0.00051097,0.000147837,-1.45E-08,1.16E-05,3.80E-08,1
0.221616245,0.005805957,0.00051978,0.000160315,-1.79E-08,1.22E-05,4.27E-08,1
0.221236423,0.005750966,0.00052109,0.000165386,-1.86E-08,1.24E-05,4.49E-08,1
0.220275596,0.005914075,0.000535013,0.000157156,-1.83E-08,1.19E-05,4.17E-08,1
0.220497163,0.005506608,0.00054628,0.000157274,-2.06E-08,1.13E-05,4.13E-08,1
0.221329944,0.004981999,0.000504402,0.000179592,-2.47E-08,1.22E-05,4.81E-08,1
0.221510955,0.004762891,0.000464213,0.000195084,-2.83E-08,1.28E-05,5.14E-08,1
0.220732792,0.004611954,0.000406893,0.000196496,-2.87E-08,1.24E-05,4.76E-08,1
0.219718042,0.004559701,0.00033723,0.00019756,-2.78E-08,1.23E-05,4.28E-08,1
0.219882924,0.00453764,0.00032444,0.000207706,-2.91E-08,1.29E-05,4.54E-08,1
0.219608721,0.004527012,0.000300462,0.000218459,-2.90E-08,1.36E-05,4.79E-08,1
0.218941689,0.004476713,0.000287258,0.000215066,-2.81E-08,1.32E-05,4.55E-08,1
0.217728988,0.004504087,0.000257501,0.000208776,-2.57E-08,1.28E-05,4.10E-08,1
0.21749458,0.004506583,0.000251179,0.000214968,-2.52E-08,1.32E-05,4.31E-08,1
0.215965018,0.004483643,0.000225476,0.000200814,-2.37E-08,1.22E-05,3.56E-08,1
0.215414527,0.004403347,0.000208782,0.000211316,-2.33E-08,1.27E-05,3.78E-08,1
0.214944467,0.004412558,0.00021116,0.000208584,-2.23E-08,1.28E-05,3.77E-08,1
0.214466095,0.004468213,0.000223895,0.000203154,-2.15E-08,1.27E-05,3.76E-08,1
0.214293956,0.004477609,0.000227034,0.000201139,-2.10E-08,1.27E-05,3.75E-08,1
0.213814579,0.0044632,0.000226075,0.000191666,-2.09E-08,1.21E-05,3.40E-08,1
0.213821459,0.004476219,0.000221978,0.000198008,-2.06E-08,1.25E-05,3.60E-08,1
0.213761668,0.00449247,0.000220386,0.000200669,-2.07E-08,1.27E-05,3.68E-08,1
0.213315893,0.004411686,0.000210801,0.00019728,-2.09E-08,1.23E-05,3.44E-08,1
0.213452505,0.004317751,0.000198522,0.000200579,-2.16E-08,1.23E-05,3.37E-08,1
0.213177294,0.004239074,0.00019053,0.000198488,-2.15E-08,1.20E-05,3.20E-08,1
0.213386982,0.004191093,0.000176298,0.000207568,-2.21E-08,1.24E-05,3.30E-08,1
0.213320853,0.004192882,0.000168849,0.000207844,-2.18E-08,1.25E-05,3.23E-08,1
0.212956885,0.004149345,0.000168326,0.000205715,-2.14E-08,1.23E-05,3.18E-08,1
0.212666295,0.004312683,0.000178024,0.000194359,-1.95E-08,1.18E-05,3.04E-08,1
0.2124159,0.004374278,0.0001734,0.000192976,-1.81E-08,1.19E-05,3.03E-08,1
0.211921334,0.004416564,0.000156416,0.000180968,-1.62E-08,1.12E-05,2.58E-08,1
0.2132129,0.00442928,0.000133702,0.000205173,-1.83E-08,1.26E-05,2.86E-08,1
0.21318098,0.004608037,0.000149817,0.000197487,-1.79E-08,1.25E-05,2.89E-08,1
0.212174499,0.004852818,0.000158975,0.000180405,-1.59E-08,1.15E-05,2.61E-08,1
0.212000987,0.004979631,0.000148989,0.000189449,-1.44E-08,1.22E-05,2.84E-08,1
0.211515194,0.005170047,0.000154666,0.000182015,-1.33E-08,1.19E-05,2.75E-08,1
0.211330781,0.005252866,0.000151574,0.00018134,-1.26E-08,1.19E-05,2.73E-08,1
0.211310693,0.005419625,0.000159969,0.000175381,-1.22E-08,1.17E-05,2.67E-08,1
0.211142373,0.00546874,0.000161947,0.000170167,-1.24E-08,1.15E-05,2.54E-08,1
0.211521036,0.005626424,0.000168325,0.000167687,-1.29E-08,1.16E-05,2.51E-08,1
0.211617653,0.005796322,0.000172766,0.000161109,-1.23E-08,1.14E-05,2.39E-08,1
0.211926326,0.005959357,0.000181559,0.000158579,-1.23E-08,1.14E-05,2.39E-08,1
0.212400884,0.006080339,0.000181136,0.000160372,-1.22E-08,1.17E-05,2.44E-08,1
0.212135804,0.006046158,0.000189569,0.000150677,-1.22E-08,1.09E-05,2.23E-08,1
0.212808351,0.006190162,0.000199985,0.000152554,-1.23E-08,1.13E-05,2.36E-08,1
0.213023689,0.006199887,0.000198559,0.000152882,-1.28E-08,1.13E-05,2.34E-08,1
0.213322197,0.006309866,0.000205841,0.000152876,-1.26E-08,1.14E-05,2.40E-08,1
0.213594662,0.006362751,0.000212419,0.00015101,-1.28E-08,1.14E-05,2.38E-08,1
0.213633324,0.006295424,0.000217554,0.00014852,-1.37E-08,1.10E-05,2.29E-08,1
0.213906594,0.006339525,0.000220312,0.00014841,-1.38E-08,1.10E-05,2.30E-08,1
0.213036889,0.00620527,0.000225232,0.000137232,-1.32E-08,9.91E-06,2.02E-08,1
0.213447905,0.006304089,0.000234978,0.00013924,-1.37E-08,1.01E-05,2.11E-08,1
0.21393386,0.00645879,0.000236188,0.000140819,-1.40E-08,1.04E-05,2.15E-08,1
0.214119744,0.006487033,0.000246526,0.000140921,-1.40E-08,1.05E-05,2.22E-08,1
0.214039842,0.006429355,0.000246825,0.000140545,-1.44E-08,1.03E-05,2.18E-08,1
0.214368736,0.006580523,0.000260427,0.000137454,-1.43E-08,1.03E-05,2.18E-08,1
0.214730172,0.006638322,0.000265383,0.000138031,-1.42E-08,1.04E-05,2.23E-08,1
0.21482824,0.006700578,0.000265791,0.000135267,-1.44E-08,1.02E-05,2.12E-08,1
0.215041215,0.006757965,0.000267907,0.000135881,-1.41E-08,1.03E-05,2.18E-08,1
0.215006357,0.006683883,0.000262118,0.000136615,-1.43E-08,1.03E-05,2.15E-08,1
0.215238354,0.006743103,0.000259819,0.000137914,-1.44E-08,1.05E-05,2.17E-08,1
0.215342256,0.006724695,0.00026126,0.000137681,-1.47E-08,1.04E-05,2.16E-08,1
0.215339722,0.00673011,0.000259575,0.000137743,-1.46E-08,1.04E-05,2.16E-08,1
0.215375072,0.00664642,0.000248966,0.000141866,-1.51E-08,1.06E-05,2.20E-08,1
0.215466745,0.006553488,0.000241789,0.000144599,-1.55E-08,1.07E-05,2.21E-08,1
0.215633515,0.006489354,0.000252269,0.000143822,-1.57E-08,1.06E-05,2.25E-08,1
0.215772678,0.006245957,0.000259641,0.000147881,-1.61E-08,1.07E-05,2.41E-08,1
0.216340434,0.006075672,0.000283577,0.000152268,-1.78E-08,1.09E-05,2.61E-08,1
0.216445324,0.006130454,0.000301074,0.000152516,-1.80E-08,1.09E-05,2.72E-08,1
0.215956298,0.006068218,0.000326304,0.000144907,-1.73E-08,1.02E-05,2.63E-08,1
0.216068943,0.005988703,0.000327807,0.000144805,-1.86E-08,9.92E-06,2.55E-08,1
0.217036127,0.006145238,0.000343514,0.000151524,-1.90E-08,1.07E-05,2.89E-08,1
0.216878915,0.006148773,0.000362745,0.000144435,-1.84E-08,1.02E-05,2.75E-08,1
0.212278473,0.005109516,0.000171478,0.000173004,-1.78E-08,1.10E-05,2.39E-08,1
0.211561933,0.005132292,0.000171576,0.000167486,-1.62E-08,1.07E-05,2.33E-08,1
0.211863342,0.005145859,0.000185875,0.000174402,-1.63E-08,1.14E-05,2.69E-08,1
0.212014218,0.005206677,0.000186231,0.000177183,-1.63E-08,1.17E-05,2.78E-08,1
0.212264532,0.005236833,0.000160791,0.000182903,-1.52E-08,1.21E-05,2.74E-08,1
0.211997761,0.005279614,0.000161548,0.000180508,-1.45E-08,1.19E-05,2.72E-08,1
0.211931358,0.005521775,0.00017879,0.000174603,-1.30E-08,1.21E-05,2.80E-08,1
0.211846264,0.005551911,0.000163504,0.000176587,-1.24E-08,1.22E-05,2.73E-08,1
0.212349012,0.005721111,0.000175787,0.000173735,-1.26E-08,1.23E-05,2.76E-08,1
0.211990808,0.005659726,0.000174943,0.000173466,-1.22E-08,1.21E-05,2.77E-08,1
0.212191872,0.005828608,0.000179542,0.00016627,-1.23E-08,1.19E-05,2.60E-08,1
0.21245383,0.006111138,0.000185292,0.000159425,-1.15E-08,1.19E-05,2.49E-08,1
0.212855098,0.006208583,0.000174457,0.000157572,-1.21E-08,1.17E-05,2.31E-08,1
0.213950165,0.006563806,0.000211169,0.000145772,-1.28E-08,1.13E-05,2.21E-08,1
0.212926586,0.005902591,0.00021176,0.000155756,-1.45E-08,1.10E-05,2.43E-08,1
0.212287055,0.006109015,0.00020993,0.000151582,-1.26E-08,1.12E-05,2.39E-08,1
0.212088187,0.006299599,0.000216431,0.000143369,-1.13E-08,1.10E-05,2.26E-08,1
0.211528521,0.006067954,0.000183611,0.000149286,-1.11E-08,1.12E-05,2.21E-08,1
0.210882643,0.005969548,0.000165565,0.000156921,-1.05E-08,1.17E-05,2.30E-08,1
0.212144301,0.006095241,0.00018962,0.000155191,-1.13E-08,1.19E-05,2.41E-08,1
0.211842844,0.00612535,0.000186694,0.000155447,-1.11E-08,1.20E-05,2.40E-08,1
0.211302666,0.005935652,0.000167386,0.00016032,-1.13E-08,1.21E-05,2.37E-08,1
0.212550126,0.006392369,0.00020173,0.00014989,-1.09E-08,1.18E-05,2.37E-08,1
0.212900359,0.006484623,0.000198151,0.000148619,-1.12E-08,1.18E-05,2.29E-08,1
0.212843355,0.006362149,0.000181156,0.000149129,-1.19E-08,1.15E-05,2.14E-08,1
0.200761025,0.000644137,0.003857487,0.00022959,-7.42E-08,1.15E-06,2.03E-07,0
0.203637411,0.000641291,0.004408315,0.000137218,1.08E-08,3.45E-06,1.06E-07,0
0.203518839,0.000649237,0.004382863,0.000132621,9.52E-09,3.34E-06,1.01E-07,0
0.203678233,0.000687686,0.004391157,0.000128829,1.16E-08,0.000003309,9.62E-08,0
0.203566561,0.00066238,0.004377982,0.000131769,1.00E-08,3.34E-06,9.96E-08,0
0.203087888,0.000607973,0.004324074,0.000139252,7.68E-09,3.42E-06,1.08E-07,0
0.202714461,0.000575164,0.004281534,0.000143205,4.33E-09,3.43E-06,1.12E-07,0
0.202796482,0.000580297,0.004293573,0.000144028,5.06E-09,3.47E-06,1.13E-07,0
0.202641031,0.000579786,0.004259344,0.000143512,4.59E-09,3.46E-06,1.12E-07,0
0.202431859,0.000549656,0.004239595,0.00014491,4.21E-10,3.39E-06,1.14E-07,0
0.202425391,0.000562501,0.004231373,0.000143326,1.88E-09,3.40E-06,1.12E-07,0
0.202465698,0.000567278,0.004238387,0.000141898,2.65E-09,3.38E-06,1.10E-07,0
0.202426167,0.000573823,0.004231866,0.000141323,3.84E-09,3.39E-06,1.09E-07,0
0.202653273,0.000570257,0.004271059,0.000143474,4.49E-09,3.43E-06,1.12E-07,0
0.203461604,0.000571296,0.00443048,0.000152019,1.82E-08,3.63E-06,1.23E-07,0
0.20342917,0.00055578,0.004427551,0.000147937,1.59E-08,3.48E-06,1.19E-07,0
0.203202558,0.00054961,0.004404664,0.000147571,1.56E-08,3.46E-06,1.18E-07,0
0.203403507,0.000510562,0.004460355,0.000150866,1.11E-08,3.40E-06,1.23E-07,0
0.203314823,0.000510982,0.004450296,0.000152415,1.10E-08,3.44E-06,1.25E-07,0
0.202979355,0.000481997,0.004404643,0.000150764,8.53E-09,3.29E-06,1.23E-07,0
0.202826057,0.000478449,0.004375766,0.000152472,8.20E-09,3.31E-06,1.24E-07,0
0.202757432,0.000483195,0.004367466,0.00015348,8.50E-09,3.34E-06,1.25E-07,0
0.202926862,0.000499736,0.004405776,0.000157566,1.32E-08,3.48E-06,1.31E-07,0
0.203090938,0.000504686,0.004439317,0.000162525,1.51E-08,3.59E-06,1.37E-07,0
0.202937695,0.000504092,0.00440957,0.000166638,1.57E-08,3.65E-06,1.42E-07,0
0.202704316,0.000505136,0.004399563,0.000167365,1.54E-08,3.63E-06,1.43E-07,0
0.20233995,0.000490855,0.00433804,0.000166113,1.23E-08,3.52E-06,1.40E-07,0
0.201874806,0.000481893,0.004261225,0.000164325,7.78E-09,3.40E-06,1.37E-07,0
0.201794337,0.000484652,0.004246932,0.000166512,8.67E-09,3.46E-06,1.40E-07,0
0.201982802,0.000517055,0.004280096,0.000173084,1.20E-08,3.64E-06,1.48E-07,0
0.202205219,0.000540949,0.004317445,0.00018087,1.86E-08,3.80E-06,1.59E-07,0
0.202342056,0.000553864,0.004341375,0.000187749,2.10E-08,3.87E-06,1.68E-07,0
0.202475616,0.000558844,0.004348052,0.000189741,1.59E-08,3.85E-06,1.72E-07,0
0.20309705,0.000552612,0.00443657,0.000189483,1.37E-08,3.89E-06,1.73E-07,0
0.203692163,0.0005703,0.004521505,0.000187291,1.85E-08,4.05E-06,1.71E-07,0
0.204384079,0.00059596,0.004633626,0.000189444,2.40E-08,4.24E-06,1.76E-07,0
0.204753652,0.000624918,0.004676228,0.000191438,2.65E-08,4.40E-06,1.79E-07,0
0.20484504,0.000667326,0.004673727,0.000199607,3.13E-08,4.66E-06,1.90E-07,0
0.205045977,0.000694554,0.004690627,0.000205202,3.31E-08,4.83E-06,1.99E-07,0
0.205103464,0.000708867,0.004717368,0.000208245,3.24E-08,4.83E-06,2.04E-07,0
0.20534613,0.000737556,0.004745359,0.000212751,3.07E-08,4.94E-06,2.12E-07,0
0.205146707,0.000766583,0.004706622,0.000214905,2.62E-08,4.87E-06,2.15E-07,0
0.205175827,0.000775208,0.004700583,0.000218205,2.66E-08,4.91E-06,2.19E-07,0
0.205273531,0.000828893,0.004705976,0.000223757,2.80E-08,5.14E-06,2.28E-07,0
0.205505246,0.0008668,0.004731451,0.000228797,2.97E-08,5.29E-06,2.36E-07,0
0.205640883,0.000928705,0.00474267,0.000234674,3.33E-08,5.55E-06,2.45E-07,0
0.205547921,0.001035923,0.004729665,0.000240784,3.39E-08,5.64E-06,2.55E-07,0
0.206038943,0.001119651,0.004770469,0.000254592,4.01E-08,6.18E-06,2.78E-07,0
0.206385741,0.001176193,0.0048383,0.000262025,5.69E-08,6.78E-06,2.89E-07,0
0.207092428,0.001219172,0.004963372,0.000265035,6.32E-08,7.02E-06,2.97E-07,0
0.207583177,0.001312496,0.005040829,0.000271741,7.32E-08,7.42E-06,3.09E-07,0
0.207749901,0.001341888,0.00505773,0.000275185,6.64E-08,7.33E-06,3.18E-07,0
0.207757697,0.001396621,0.005038853,0.000278649,6.64E-08,7.40E-06,3.23E-07,0
0.207870542,0.001480134,0.005025382,0.000284136,6.88E-08,7.56E-06,3.32E-07,0
0.207863472,0.001607633,0.004992324,0.000293947,7.64E-08,7.92E-06,3.48E-07,0
0.208222125,0.001724124,0.005014244,0.000303245,8.28E-08,8.28E-06,3.65E-07,0
0.208667413,0.00197081,0.005017437,0.000318201,8.02E-08,8.36E-06,3.94E-07,0
0.208803638,0.002141887,0.004964835,0.000329163,8.42E-08,8.61E-06,4.12E-07,0
0.209077725,0.002287999,0.004962114,0.000338218,9.69E-08,9.18E-06,4.27E-07,0
0.209343656,0.002482682,0.004954888,0.000351212,1.11E-07,9.86E-06,4.50E-07,0
0.209714506,0.002674601,0.004948769,0.000363463,1.17E-07,1.02E-05,4.73E-07,0
0.21017126,0.002983778,0.004932933,0.000377304,1.26E-07,1.05E-05,4.99E-07,0
0.210425879,0.003063549,0.004936958,0.00038038,1.20E-07,1.03E-05,5.07E-07,0
0.210388199,0.003162992,0.004882853,0.000385524,1.27E-07,1.07E-05,5.14E-07,0
0.210481372,0.003190674,0.004881248,0.000387087,1.14E-07,1.02E-05,5.20E-07,0
0.209891646,0.003058057,0.004809595,0.00037425,8.95E-08,8.96E-06,4.94E-07,0
0.210036226,0.003051575,0.004823451,0.000370172,7.54E-08,8.43E-06,4.89E-07,0
0.209632923,0.002900687,0.004787608,0.000357323,4.81E-08,7.52E-06,4.65E-07,0
0.209033844,0.002609632,0.004787652,0.000342204,3.57E-08,6.93E-06,4.37E-07,0
0.208575506,0.002389986,0.004767676,0.000332081,2.52E-08,6.38E-06,4.17E-07,0
0.208199794,0.002280813,0.004736165,0.00032462,2.19E-08,6.11E-06,4.02E-07,0
0.207649084,0.002138731,0.004677466,0.000311756,1.07E-08,5.52E-06,3.76E-07,0
0.207459645,0.002115118,0.004670265,0.000307375,6.45E-09,5.08E-06,3.68E-07,0
0.207665221,0.002123573,0.0047334,0.000310275,1.46E-08,5.47E-06,3.76E-07,0
0.20642565,0.001878413,0.004584139,0.000287021,-2.24E-09,4.60E-06,3.29E-07,0
0.206312008,0.00184333,0.004576685,0.000283258,9.72E-10,4.72E-06,3.23E-07,0
0.206049527,0.001873109,0.004538627,0.00028224,4.98E-09,4.67E-06,3.19E-07,0
0.20482878,0.001678614,0.004359805,0.000259224,-1.98E-08,3.74E-06,2.75E-07,0
0.204065867,0.001593955,0.004258282,0.000246277,-2.27E-08,3.41E-06,2.51E-07,0
0.204323253,0.001624698,0.004308819,0.000251171,-1.82E-08,3.57E-06,2.61E-07,0
0.204275111,0.001550709,0.004344169,0.000244181,-1.27E-08,3.78E-06,2.51E-07,0
0.204413214,0.001488895,0.004413514,0.0002435,-8.39E-09,3.94E-06,2.52E-07,0
0.204143319,0.001468498,0.004380333,0.00023922,-7.14E-09,3.98E-06,2.45E-07,0
0.203914084,0.001405188,0.004361185,0.000234798,-1.10E-08,3.78E-06,2.37E-07,0
0.203848172,0.001449009,0.004364597,0.000236194,1.60E-09,4.27E-06,2.40E-07,0
0.202839569,0.0013501,0.004225215,0.000218035,-1.27E-08,3.94E-06,2.09E-07,0
0.202228516,0.001252125,0.004140837,0.00020505,-1.76E-08,3.68E-06,1.88E-07,0
0.201462213,0.001192229,0.00404027,0.000194942,-1.08E-08,3.80E-06,1.73E-07,0
0.200988679,0.001164793,0.00397305,0.000183255,-2.78E-09,4.07E-06,1.56E-07,0
0.201104898,0.001150845,0.003998245,0.000174874,1.97E-09,4.29E-06,1.46E-07,0
0.201324343,0.001117139,0.004032024,0.000176551,3.13E-09,4.28E-06,1.49E-07,0
0.201515898,0.001203778,0.004042816,0.000186031,5.13E-09,4.41E-06,1.61E-07,0
0.201606325,0.001227517,0.004075167,0.000189397,9.99E-09,4.59E-06,1.66E-07,0
0.196056681,0.000659822,0.003192171,0.000205822,3.50E-08,5.12E-06,1.63E-07,0
0.195270738,0.000703432,0.003034215,0.000192102,2.92E-08,5.01E-06,1.44E-07,0
0.194524863,0.000687729,0.002908725,0.000180037,1.95E-08,4.66E-06,1.29E-07,0
0.194098313,0.000711758,0.002827286,0.00017325,1.71E-08,4.58E-06,1.20E-07,0
0.193782471,0.000716815,0.00277544,0.000167191,1.46E-08,4.45E-06,1.13E-07,0
0.194707959,0.000727907,0.00293287,0.000183996,2.68E-08,4.92E-06,1.32E-07,0
0.194852988,0.000711463,0.002956845,0.00018803,2.86E-08,4.97E-06,1.37E-07,0
0.194874246,0.000683032,0.002960168,0.000186177,2.09E-08,4.77E-06,1.37E-07,0
0.195957446,0.000653075,0.003147331,0.000198581,1.62E-08,4.74E-06,1.56E-07,0
0.196647152,0.000669275,0.003265982,0.000208625,1.64E-08,4.81E-06,1.71E-07,0
0.198411355,0.000712798,0.003554155,0.000231815,2.07E-08,5.00E-06,2.09E-07,0
0.199714746,0.000825245,0.003799637,0.000253658,4.21E-08,5.24E-06,2.45E-07,0
0.199225014,0.000941716,0.00367756,0.000235322,3.30E-08,4.26E-06,2.16E-07,0
0.196467614,0.000873764,0.003172903,0.000166677,-8.50E-11,2.04E-06,1.21E-07,0
0.194848601,0.000882778,0.002821362,0.000128323,-9.32E-09,1.10E-06,7.66E-08,0
0.193150189,0.00082806,0.002502653,0.000101078,-1.15E-08,6.67E-07,4.95E-08,0
0.192545154,0.000827309,0.00235627,9.34E-05,-9.97E-09,6.49E-07,4.27E-08,0
0.19318839,0.000942248,0.002407719,9.75E-05,-1.20E-08,5.47E-07,4.57E-08,0
0.193538537,0.000955574,0.00245542,0.000100544,-1.45E-08,4.53E-07,4.78E-08,0
0.19601294,0.001181458,0.002763238,0.000120879,-2.05E-08,3.09E-07,6.68E-08,0
0.198249563,0.001523899,0.003003246,0.000136757,-2.50E-08,9.44E-08,8.40E-08,0
0.199575407,0.001734881,0.003116159,0.000143779,-2.93E-08,-2.49E-07,9.17E-08,0
0.200032689,0.001853306,0.003178187,0.000148718,-2.97E-08,-3.02E-07,9.78E-08,0
0.200476945,0.001946333,0.003216763,0.000153354,-2.81E-08,-2.40E-07,1.04E-07,0
0.20617257,0.001150109,0.004874053,0.000281006,-2.98E-08,4.39E-06,3.28E-07,0
0.206014881,0.001141246,0.004844279,0.00028116,-3.32E-08,4.21E-06,3.26E-07,0
0.205772229,0.001192293,0.004787387,0.000283607,-3.88E-08,3.81E-06,3.28E-07,0
0.205364012,0.001162022,0.004730123,0.000280745,-4.39E-08,3.46E-06,3.21E-07,0
0.205141212,0.001205418,0.004702172,0.000279782,-4.00E-08,3.54E-06,3.18E-07,0
0.205163025,0.001263335,0.004704013,0.000282519,-3.68E-08,3.56E-06,3.24E-07,0
0.204987203,0.001294699,0.004669594,0.00028538,-2.89E-08,3.66E-06,3.28E-07,0
0.204605446,0.00127691,0.004608839,0.000281676,-2.41E-08,3.75E-06,3.20E-07,0
0.204319224,0.001254663,0.004576766,0.000276825,-1.67E-08,3.92E-06,3.11E-07,0
0.203875425,0.001211802,0.004505287,0.000266591,-1.79E-08,3.88E-06,2.92E-07,0
0.203672145,0.001162636,0.004487566,0.000257585,-1.80E-08,3.84E-06,2.76E-07,0
0.202992827,0.001036189,0.00438877,0.00023662,-2.68E-08,3.59E-06,2.40E-07,0
0.202798584,0.001035873,0.004360419,0.000231892,-2.21E-08,3.78E-06,2.32E-07,0
0.202547449,0.001003216,0.004329342,0.000227672,-1.98E-08,3.78E-06,2.25E-07,0
0.202672383,0.001020168,0.004351117,0.000229881,-1.54E-08,3.94E-06,2.29E-07,0
0.202629546,0.000987099,0.004368389,0.000230039,-1.63E-08,3.71E-06,2.30E-07,0
0.203336346,0.001057239,0.004470069,0.000237451,-2.11E-08,3.65E-06,2.44E-07,0
0.203504937,0.001062312,0.004493869,0.000235269,-1.73E-08,3.75E-06,2.41E-07,0
0.203612735,0.001047287,0.004511101,0.000234848,-2.16E-08,3.62E-06,2.41E-07,0
0.203688051,0.001036552,0.004519052,0.000233445,-2.63E-08,3.39E-06,2.38E-07,0
0.204242733,0.001025602,0.004622789,0.000236306,-4.04E-08,3.03E-06,2.44E-07,0
0.204659583,0.001026664,0.004691504,0.00024145,-4.73E-08,2.82E-06,2.53E-07,0
0.204859272,0.000968676,0.004753541,0.000235942,-6.29E-08,2.18E-06,2.42E-07,0
0.204691509,0.000993561,0.004732636,0.000237489,-5.71E-08,2.04E-06,2.45E-07,0
0.204504027,0.00099441,0.004700148,0.00023796,-4.64E-08,2.32E-06,2.47E-07,0
0.204403274,0.001059757,0.004675579,0.000244197,-5.15E-08,1.95E-06,2.56E-07,0
0.204552534,0.001185748,0.004656292,0.000256057,-6.01E-08,1.32E-06,2.73E-07,0
0.204740263,0.001221645,0.004681471,0.000258017,-6.72E-08,1.04E-06,2.76E-07,0
0.204458945,0.001213268,0.004619167,0.000256026,-6.74E-08,1.00E-06,2.70E-07,0
0.204337134,0.001215031,0.004565877,0.000259549,-7.82E-08,6.39E-07,2.72E-07,0
0.204277076,0.001238003,0.004542176,0.000261285,-8.71E-08,3.02E-08,2.71E-07,0
0.204246188,0.001239695,0.004510573,0.000260636,-9.52E-08,-5.26E-07,2.66E-07,0
0.204443831,0.001341244,0.00452627,0.000267485,-1.04E-07,-1.16E-06,2.75E-07,0
